"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","X258","X259","X260","X261","X262","X263","X264","X265","X266","X267","X268","X269","X270","X271","X272","X273","X274","X275","X276","X277","X278","X279","X280","X281","X282","X283","X284","X285","X286","X287","X288","X289","X290","X291","X292","X293","X294","X295","X296","X297","X298","X299","X300","X301","X302","X303","X304","X305","X306","X307","X308","X309","X310","X311","X312","X313","X314","X315","X316","X317","X318","X319","X320","X321","X322","X323","X324","X325","X326","X327","X328","X329","X330","X331","X332","X333","X334","X335","X336","X337","X338","X339","X340","X341","X342","X343","X344","X345","X346","X347","X348","X349","X350","X351","X352","X353","X354","X355","X356","X357","X358","X359","X360","X361","X362","X363","X364","X365","X366","X367","X368","X369","X370","X371","X372","X373","X374","X375","X376","X377","X378","X379","X380","X381","X382","X383","X384","X385","X386","X387","X388","X389","X390","X391","X392","X393","X394","X395","X396","X397","X398","X399","X400","X401","X402","X403","X404","X405","X406","X407","X408","X409","X410","X411","X412","X413","X414","X415","X416","X417","X418","X419","X420","X421","X422","X423","X424","X425","X426","X427","X428","X429","X430","X431","X432","X433","X434","X435","X436","X437","X438","X439","X440","X441","X442","X443","X444","X445","X446","X447","X448","X449","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500"
"367",8,0,6,5,17,2,4,1,14,11,0,0,0,0,0,0,10,1,0,1,0,1,3,0,0,27,3,8,6,3,2,1,7,7,2,4,11,1,3,13,3,0,12,0,1,2,0,0,1,0,16,9,44,0,31,0,2,3,2,5,1,0,5,11,0,0,0,2,1,0,5,7,2,0,21,5,0,0,1,26,0,0,9,3,2,6,0,0,8,2,0,0,1,24,21,1,2,0,2,3,2,4,1,2,2,8,0,0,1,7,0,0,0,1,2,0,1,21,7,3,4,3,0,1,8,35,0,7,0,1,2,0,2,2,2,0,0,4,1,11,8,1,0,11,1,14,5,1,0,1,5,4,0,3,2,0,12,5,0,15,7,8,6,2,1,1,0,7,6,4,3,35,0,1,11,9,5,6,4,0,0,1,0,9,1,0,19,11,0,1,4,2,1,5,1,7,6,0,2,9,2,14,0,1,2,3,2,1,3,0,233,9,1,8,1,2,2,0,5,0,0,0,8,5,7,3,2,0,2,20,4,1,81,0,0,0,0,0,15,5,0,0,6,4,0,32,69,10,7,4,2,0,2,1,1,2,4,0,14,6,0,4,2,3,6,1,0,8,0,14,7,3,2,189,13,6,0,2,8,1,16,1,4,0,0,5,2,3,0,0,13,1,1,15,0,3,0,2,39,6,0,11,7,1,3,0,1,2,0,8,0,2,5,7,0,5,0,5,0,1,2,7,1,11,0,1,0,9,0,0,11,298,0,1,0,0,0,2,2,1,802,0,23,2,10,0,5,3,2,4,2,0,1,0,4,1,27,0,0,1,0,0,0,5,11643,0,2,1,16,6,0,176,0,2,23,0,94,13,4,1,13,6,0,0,1,0,2,9,2,2,0,0,6,1,11,5,4,14,1,3,0,2,1,1,7,0,5,3,0,1,1,3,0,0,0,1,2,1,0,3,5,2,0,0,341,11,19,0,4,1,4,2,38,3,2,0,0,2,0,2,0,2,5,0,12,5,6,0,0,5,1,0,0,0,10,0,3,18,2,0,0,0,7,3,0,0,3,8,0,0,3,8,1,10,0,0,0,7,0,0,4,0,0,0,18,20,0,0,6,0,17,18,5,8,3,0,0,1,2,2
"368",0,1,3,4,10,10,0,0,1,0,1,0,0,3,0,4,8,1,0,5,0,13,2,0,0,30,8,13,5,3,4,0,12,13,0,1,6,1,4,3,3,0,20,0,0,0,0,0,0,1,9,4,41,1,14,0,4,1,6,9,0,0,1,6,6,0,0,0,2,0,22,0,2,0,20,10,0,1,3,2,1,0,0,6,1,7,1,1,9,9,6,6,2,1,24,0,2,5,2,2,1,0,0,6,4,18,0,3,0,8,1,0,1,0,1,0,2,17,9,5,0,0,1,0,0,2,0,9,2,0,4,0,2,0,2,0,0,0,7,1,6,0,2,4,1,6,46,1,0,3,10,3,0,6,0,0,5,17,1,19,11,8,7,2,2,0,0,11,2,4,4,67,0,0,2,2,0,6,0,0,5,3,3,1,0,0,66,5,0,23,0,7,6,14,1,5,19,1,0,3,0,14,0,6,0,3,2,1,3,0,183,4,3,4,2,0,0,0,4,4,1,2,15,26,8,0,0,4,2,24,6,10,107,2,0,0,0,0,16,3,3,4,3,48,1,45,125,3,43,3,6,2,6,4,0,0,1,4,36,50,0,1,6,1,1,0,5,7,0,29,8,0,2,89,10,0,0,1,14,0,4,1,5,6,6,0,0,0,0,0,10,0,1,9,0,3,3,6,23,0,2,18,1,0,2,0,8,6,1,10,0,1,10,4,0,9,4,5,0,5,1,13,1,4,3,0,1,7,0,0,1,508,1,9,0,0,0,0,2,78,616,0,19,3,6,0,21,8,3,0,1,0,1,0,3,0,28,0,0,0,8,2,13,2,6408,1,0,0,5,0,0,144,1,4,9,1,25,14,0,0,31,17,1,3,0,0,0,4,4,1,0,0,6,2,0,0,7,7,2,10,0,1,3,0,1,1,10,0,1,1,0,11,1,3,0,4,0,1,14,10,6,0,2,0,59,4,15,0,0,2,2,2,0,5,0,0,1,0,0,0,0,0,3,0,41,1,5,0,0,4,0,1,3,0,3,1,0,6,0,0,1,0,10,0,0,2,0,0,1,0,0,5,4,6,2,0,0,3,1,0,2,0,4,1,8,448,1,0,4,1,6,26,1,0,0,0,0,1,3,0
"369",0,15,3,2,12,2,1,0,2,31,0,0,0,3,1,1,6,0,0,14,0,4,2,0,0,316,5,13,9,1,9,8,37,3,0,0,2,4,10,5,4,0,27,3,1,5,1,0,0,2,1,7,45,7,10,1,6,3,5,6,5,0,1,4,2,1,0,5,1,0,22,2,2,4,30,1,0,7,3,1,2,0,1,3,5,5,1,0,5,7,1,0,1,0,56,2,3,1,3,3,1,0,0,8,6,30,0,0,0,4,1,0,0,2,2,0,7,46,3,0,0,0,3,0,0,3,0,9,0,1,2,0,0,3,3,1,0,5,4,5,3,0,0,6,2,9,348,4,0,7,4,6,0,13,0,0,1,10,2,6,1,2,5,21,2,3,0,8,6,5,3,40,3,1,43,2,6,7,0,0,7,3,2,6,0,0,5,0,0,4,0,11,3,4,1,3,0,2,1,2,0,11,0,1,19,1,0,0,3,1,323,2,1,2,6,0,0,1,1,0,0,0,14,0,18,0,0,5,3,5,3,4,35,0,1,0,0,0,12,1,0,1,5,0,0,17,57,7,11,10,4,0,2,1,0,0,5,13,24,22,1,3,5,1,22,4,2,4,0,14,9,1,1,106,11,0,0,1,9,0,4,0,10,0,4,2,0,2,2,0,8,0,0,10,0,2,1,7,50,3,3,5,12,0,6,1,3,4,0,2,1,1,3,3,0,2,0,1,0,2,0,1,1,14,0,0,0,14,0,2,18,407,0,6,1,0,0,14,0,15,756,0,15,0,7,0,2,2,1,0,0,0,2,0,16,0,11,1,0,0,2,1,10,7,2788,0,1,0,24,2,0,117,0,4,30,2,45,10,4,0,13,14,0,7,0,0,0,14,1,2,3,1,7,0,4,0,19,2,63,3,0,7,3,3,1,0,1,6,0,1,0,15,0,0,0,3,1,9,1,7,3,0,0,0,233,7,100,0,4,0,4,3,2,11,0,0,2,0,1,0,2,9,5,1,169,1,4,1,0,14,11,2,6,0,9,0,0,30,3,0,0,1,3,0,0,2,4,10,0,0,1,0,0,13,1,0,1,6,1,1,7,1,0,0,14,39,2,0,6,0,7,18,2,9,2,1,0,0,0,0
"370",0,12,0,1,0,4,3,1,5,0,1,0,0,2,1,0,12,1,0,1,0,5,7,0,1,24,3,6,13,1,2,0,9,2,0,0,1,0,9,3,0,0,16,1,0,0,0,0,0,0,5,4,44,6,19,2,1,2,7,16,2,0,1,6,8,1,0,0,1,0,25,2,2,5,4,12,0,1,3,0,0,0,0,5,16,8,3,4,9,0,2,1,1,4,15,0,2,6,2,3,3,1,0,2,9,64,1,1,1,14,0,0,0,3,2,0,6,9,5,7,1,3,2,2,1,24,1,6,0,1,3,0,1,0,3,0,0,3,8,7,5,0,2,10,0,12,52,3,5,2,2,0,0,3,0,2,12,14,0,6,10,9,4,1,2,0,0,4,6,3,5,35,3,2,17,5,12,9,2,0,4,2,3,2,1,0,49,7,0,16,1,5,0,0,3,1,3,0,1,3,0,13,6,0,11,0,1,1,6,4,168,0,1,9,2,1,0,0,11,3,0,1,2,12,4,0,1,6,3,30,2,4,85,2,0,0,1,0,12,0,0,2,12,4,0,27,32,14,23,6,2,0,1,4,0,1,0,4,33,2,0,1,5,1,1,0,0,8,0,8,5,2,7,131,12,1,0,4,11,7,4,0,4,2,0,1,1,0,3,10,6,0,0,11,0,5,6,5,23,2,0,5,0,0,7,2,7,2,0,9,0,5,1,7,0,7,0,13,0,1,1,6,0,7,0,0,0,33,0,0,16,570,0,11,2,0,0,0,15,2,469,0,7,1,6,0,3,3,4,1,2,0,4,0,1,0,15,2,0,0,5,0,8,0,2201,0,1,0,17,1,2,182,0,6,13,4,103,21,10,4,7,2,2,3,2,0,1,13,1,0,0,2,0,4,0,10,4,6,0,3,0,3,0,1,4,1,9,5,2,3,2,7,0,3,0,2,1,14,0,17,15,1,0,0,10,5,8,1,7,1,0,2,25,1,0,0,4,0,0,0,0,1,2,0,61,1,7,0,0,5,4,2,1,0,7,1,0,8,0,0,0,0,6,0,0,2,0,0,2,0,2,11,3,13,1,0,0,3,2,8,6,1,1,1,17,18,2,1,0,0,7,16,1,0,4,7,0,5,5,1
"371",0,18,4,0,4,3,2,3,4,24,0,0,0,2,0,0,8,3,0,0,1,4,0,0,10,31,7,15,15,1,17,2,8,5,0,1,7,0,2,3,3,1,16,2,4,2,0,0,2,0,6,2,46,0,17,0,4,3,7,18,3,0,1,14,0,1,0,1,1,0,20,0,2,3,14,6,0,6,1,9,0,0,0,13,5,2,1,0,2,0,10,1,6,0,16,0,0,0,4,17,7,1,1,3,4,217,0,1,0,15,1,0,8,2,0,0,4,12,12,5,1,4,1,0,2,7,1,8,0,0,2,0,2,9,0,7,0,4,18,7,1,0,0,3,1,7,59,1,0,6,1,3,1,16,0,1,0,14,1,8,1,10,6,0,4,2,0,5,1,0,11,12,3,3,7,2,5,6,0,1,5,0,0,24,4,15,13,4,1,8,6,4,9,4,1,8,7,4,0,2,0,13,5,0,15,1,1,0,1,0,211,3,0,1,7,1,1,0,1,0,0,0,19,1,4,0,3,1,1,25,7,15,37,3,0,0,0,0,22,2,1,0,6,0,2,26,354,6,2,10,2,0,1,0,2,5,8,4,14,10,0,1,2,3,4,1,0,0,2,24,6,9,3,252,1,0,0,5,1,1,8,0,5,1,0,6,0,2,1,0,6,0,0,15,0,4,0,8,227,0,1,9,0,0,2,0,1,4,0,1,2,8,1,3,0,1,1,9,0,3,0,5,0,4,0,0,0,21,0,0,1,227,1,5,0,1,1,2,13,6,873,0,15,3,13,0,0,0,1,4,0,0,4,0,10,1,10,1,0,0,1,0,0,4,3915,0,2,2,5,6,0,95,0,7,26,7,64,14,4,0,6,8,1,0,0,2,0,7,6,1,0,6,10,0,17,3,9,5,10,8,0,0,0,0,1,0,11,4,1,0,0,1,1,3,0,2,1,11,0,7,2,3,1,0,518,4,31,0,1,0,7,5,1,8,2,0,0,1,0,4,1,6,6,2,62,1,2,0,0,4,19,0,0,0,1,2,2,21,0,0,0,1,2,3,0,4,0,8,0,0,0,0,2,14,0,0,2,10,0,4,0,2,1,0,15,24,0,0,8,2,14,30,6,0,1,4,0,1,2,2
"372",2,20,2,0,1,4,0,0,3,0,2,2,1,2,0,0,7,0,1,7,0,3,3,0,0,35,3,8,10,0,10,0,37,14,0,2,0,2,1,2,4,1,11,3,4,1,0,0,2,0,8,3,29,10,30,1,5,11,12,4,1,0,0,14,2,0,0,11,1,0,12,0,3,13,17,5,0,4,0,4,1,0,0,1,8,5,0,0,2,5,4,0,7,32,33,2,2,0,7,6,3,0,0,4,6,25,0,2,0,4,0,0,0,1,0,0,4,40,13,4,0,0,2,1,6,40,1,12,0,2,0,1,0,0,1,0,0,5,0,28,1,1,0,1,0,21,26,4,0,2,4,2,0,1,0,0,0,10,1,8,16,4,4,0,2,2,0,5,5,4,10,42,1,2,23,1,10,6,0,2,4,2,1,8,2,13,13,4,0,9,0,2,12,11,1,8,1,3,0,0,2,15,0,5,5,0,1,3,0,24,327,0,0,3,0,0,1,2,12,3,0,1,25,4,3,0,0,7,3,35,0,6,41,2,1,0,5,0,22,6,3,1,4,14,0,6,58,7,7,29,0,3,2,0,0,3,2,4,38,12,0,0,0,0,0,1,2,10,1,9,7,5,2,225,12,0,1,6,9,7,0,2,5,0,2,9,0,2,0,0,22,0,0,7,1,2,1,4,230,3,0,8,0,0,1,4,2,3,0,3,0,9,2,6,0,0,7,12,0,1,1,1,0,4,0,2,0,3,0,0,10,340,0,4,1,3,6,0,1,54,1298,0,12,0,4,0,21,1,2,0,0,0,0,0,7,1,21,0,0,1,14,0,2,1,3952,0,0,0,21,5,0,158,0,2,35,4,140,13,4,0,27,2,2,1,2,0,0,19,2,0,0,0,6,1,6,6,2,7,7,7,0,0,2,0,11,0,4,3,2,0,0,6,4,2,0,1,0,3,2,10,6,1,0,0,783,8,19,0,1,0,0,6,29,12,1,2,1,0,0,0,1,7,2,0,28,0,8,0,1,2,5,1,0,0,6,0,1,19,1,0,0,0,7,5,0,2,4,3,0,0,2,2,14,7,0,0,0,2,0,1,1,0,4,1,16,26,0,0,10,0,8,8,3,0,0,1,0,2,0,0
"373",0,26,5,1,9,1,0,1,0,25,2,1,1,4,0,8,1,1,0,0,0,1,5,0,0,29,4,27,7,1,13,0,15,7,0,0,2,0,6,8,2,0,21,1,11,2,0,0,0,1,18,8,54,6,41,1,5,9,7,10,3,0,0,12,8,1,0,0,0,0,8,2,1,5,30,3,0,0,0,0,0,0,6,16,6,3,0,3,2,0,11,1,9,439,18,0,0,0,0,10,7,0,0,5,9,38,0,3,1,2,0,0,0,2,0,0,7,37,6,1,2,3,0,3,3,3,0,5,2,0,0,0,1,6,4,0,0,4,14,14,9,0,1,7,0,6,35,0,0,2,6,1,0,4,0,0,3,15,0,11,5,12,8,5,5,1,0,1,2,2,2,34,0,0,4,2,1,5,3,6,2,1,0,5,0,2,48,9,1,6,0,7,6,8,4,7,5,4,0,0,0,15,2,14,8,0,2,0,2,9,280,3,1,1,0,8,0,0,8,6,1,2,27,5,31,4,0,6,2,171,3,14,76,0,0,0,1,0,20,3,1,5,12,103,1,4,59,17,20,8,3,0,1,8,1,3,2,10,27,2,0,1,1,3,2,1,0,6,0,83,6,3,0,270,8,0,0,5,20,3,5,0,2,1,1,2,2,0,0,7,10,0,0,11,0,6,1,2,425,0,0,13,4,0,4,0,7,11,0,1,0,2,13,5,0,1,1,16,0,3,0,4,0,4,4,0,0,14,0,3,4,506,0,15,0,0,4,5,0,101,465,0,22,4,7,0,11,2,3,0,0,3,6,0,1,0,11,0,0,2,2,0,0,0,3648,0,0,0,30,2,1,203,2,8,8,4,173,6,4,1,17,8,0,11,1,0,0,1,7,0,1,0,2,5,3,0,5,4,1,7,0,3,1,1,4,0,6,0,1,0,0,1,4,2,0,1,0,1,0,8,0,2,2,4,141,6,35,3,13,2,4,4,4,3,2,0,1,0,0,0,0,8,1,0,129,2,2,0,0,12,17,1,1,0,5,1,0,21,0,1,0,0,5,1,0,4,3,3,1,0,0,3,3,15,0,3,16,10,0,4,3,4,1,0,42,72,1,1,8,1,8,32,3,0,3,0,0,0,5,0
"374",0,16,1,2,3,1,1,0,5,0,2,0,0,0,0,0,11,0,0,0,0,1,6,0,7,18,3,15,15,4,3,0,72,3,0,1,12,3,3,1,8,0,17,0,2,1,0,0,0,1,15,15,46,0,31,2,10,0,3,15,6,1,1,12,23,0,0,1,0,0,5,0,4,0,14,0,0,1,2,4,6,0,2,5,7,2,1,2,1,0,2,1,3,23,13,1,0,3,2,1,3,1,1,3,8,34,0,1,0,11,1,0,0,2,1,0,2,3,5,2,1,1,3,1,0,23,1,5,2,0,4,1,0,7,4,0,7,5,10,20,1,0,8,6,4,9,45,4,0,1,19,0,0,18,0,0,0,4,0,11,8,14,7,0,1,0,1,4,0,0,13,22,0,1,9,0,13,7,0,0,7,6,6,15,0,3,33,8,1,8,0,8,3,3,0,1,17,3,1,1,0,29,10,0,2,5,6,0,0,1,281,3,0,0,1,0,0,1,9,3,0,0,27,5,7,0,1,5,5,18,3,28,30,1,0,0,0,0,6,4,3,5,8,44,1,19,44,11,10,10,3,2,0,0,3,5,1,3,62,10,0,0,1,1,4,0,1,10,0,14,12,4,3,144,10,0,1,5,0,1,8,1,4,0,1,0,5,1,0,9,7,0,0,9,0,5,3,5,68,5,4,9,1,0,1,0,10,4,0,7,2,2,6,7,3,2,0,0,0,0,0,2,0,9,1,0,0,11,0,0,3,512,0,4,1,0,0,5,0,28,1020,1,10,0,11,0,23,1,2,5,0,0,2,1,7,2,20,0,0,1,5,5,0,4,1947,0,2,0,23,8,0,90,0,3,23,2,44,13,2,1,12,0,0,2,0,0,0,16,11,0,0,2,8,0,12,2,11,9,11,4,0,0,2,3,11,0,5,13,0,2,1,4,1,7,0,2,0,5,2,9,0,2,1,1,346,5,13,2,0,2,3,8,9,7,0,0,0,0,0,0,0,9,1,2,22,0,9,3,0,7,9,1,6,3,2,0,0,10,0,0,0,0,6,0,0,2,3,3,0,0,0,4,1,10,0,0,3,7,2,0,7,0,2,0,15,21,2,1,3,0,8,4,2,2,0,0,1,1,7,0
"375",0,4,2,4,5,3,0,1,4,0,4,0,0,2,0,0,10,1,1,9,0,2,5,0,0,38,1,12,5,0,7,2,8,11,1,1,4,0,1,0,7,0,19,0,1,0,0,0,0,0,2,9,32,4,18,0,4,3,17,13,0,0,2,3,7,0,0,1,1,0,13,0,0,4,6,1,0,2,0,6,2,3,0,16,9,11,2,0,5,3,7,1,4,11,20,3,4,1,8,2,6,1,1,3,16,16,0,1,0,2,0,0,0,6,2,0,2,15,3,4,3,4,0,0,0,47,1,13,1,1,5,0,1,1,0,0,1,4,3,4,7,0,1,6,3,8,11,1,1,1,6,1,3,13,1,1,4,3,0,16,5,8,6,1,0,2,0,5,12,4,4,24,5,1,2,1,23,3,0,0,6,2,0,5,2,0,28,4,0,8,1,6,2,2,1,10,3,1,1,0,0,59,3,3,25,0,5,1,1,7,100,1,0,2,0,0,1,1,7,2,0,0,6,11,5,0,0,9,0,19,1,6,24,0,0,2,0,0,14,6,3,6,5,0,0,34,57,9,46,1,1,2,1,0,0,2,1,4,72,6,0,0,0,1,0,0,5,6,0,1,8,4,1,97,2,2,0,3,4,5,5,0,5,3,4,1,0,2,2,3,12,0,0,14,0,3,4,3,37,1,0,15,0,0,3,2,8,8,0,3,0,5,6,0,0,5,0,2,0,5,3,4,0,1,0,0,3,12,0,0,0,422,0,11,1,0,0,0,0,65,1165,0,10,0,16,0,0,3,1,2,0,0,4,1,1,0,11,1,0,1,6,2,4,0,8829,0,0,1,5,1,0,212,1,1,18,3,44,15,4,2,18,2,3,4,2,2,0,7,3,0,0,0,9,0,2,0,11,11,3,4,2,5,0,0,5,1,0,2,0,2,1,13,1,7,0,2,0,0,0,15,4,0,0,0,36,9,27,1,0,0,3,1,17,10,0,0,5,4,0,1,0,2,4,0,6,2,5,3,0,10,2,0,0,0,2,0,0,2,0,7,0,0,3,0,1,2,3,4,0,0,0,6,2,1,2,0,0,3,3,2,4,0,4,3,13,61,0,8,2,1,10,16,0,0,1,0,0,0,3,0
"376",0,2,8,4,5,5,1,1,1,0,2,0,0,0,0,8,10,1,0,4,0,4,3,0,0,27,2,5,15,0,13,0,11,4,1,9,0,6,2,8,1,0,15,1,2,1,0,0,0,1,9,16,45,4,15,2,10,2,5,7,1,0,0,3,7,0,0,1,0,0,4,2,2,4,18,5,0,3,1,0,0,0,2,19,10,3,3,1,3,1,5,5,1,0,22,0,0,1,3,10,4,3,1,5,5,12,0,1,0,5,0,0,0,3,1,0,2,4,1,5,0,3,0,0,2,13,0,8,3,0,1,0,1,1,0,0,0,2,9,1,1,0,0,4,1,2,24,1,0,4,5,1,0,9,0,0,11,17,1,10,4,6,8,1,4,2,0,6,3,2,3,12,0,5,0,1,0,5,6,0,1,5,4,4,1,0,26,2,0,12,0,10,2,5,0,4,1,5,1,0,0,10,2,4,0,1,2,3,1,0,172,1,0,2,3,2,0,0,3,1,0,1,25,4,13,0,0,9,2,4,4,15,16,0,0,0,0,0,13,3,0,4,13,1,0,5,94,6,11,2,6,0,4,0,0,3,2,12,41,25,0,2,4,4,0,0,2,9,0,18,6,0,2,132,11,0,0,10,2,3,6,0,5,1,0,2,1,2,2,1,10,0,0,15,0,4,0,4,15,0,1,10,2,0,5,6,12,4,0,5,0,2,7,3,0,8,0,2,0,2,0,3,0,5,2,0,0,3,0,1,9,430,0,19,2,0,0,3,6,22,814,0,14,0,5,0,1,0,3,0,1,0,3,2,8,3,12,0,0,0,15,1,3,0,1940,0,2,0,15,2,0,134,0,1,25,2,58,16,5,1,15,6,2,5,1,0,0,4,4,1,0,1,10,0,0,3,5,7,6,8,0,7,2,1,8,0,4,1,0,0,0,1,2,2,0,0,0,2,4,9,0,0,0,0,528,5,19,0,0,0,5,1,3,6,1,0,0,5,0,0,0,16,4,1,22,1,11,0,0,5,2,2,0,0,1,2,4,9,3,0,0,0,9,3,1,5,0,3,0,1,0,4,3,2,0,1,4,2,3,0,5,2,0,2,11,38,0,0,4,3,12,6,2,0,0,0,0,1,5,1
"377",1,1,0,0,3,1,2,0,4,0,1,0,0,1,0,2,11,5,0,5,0,2,1,0,0,44,4,6,4,0,3,0,3,6,2,5,1,0,3,2,0,0,20,0,1,2,0,0,1,1,18,3,28,5,21,0,0,5,5,3,0,1,0,2,3,0,8,3,2,0,15,5,2,0,5,1,0,2,1,1,1,2,0,5,22,14,0,0,5,2,4,3,1,29,58,2,2,5,5,0,0,0,1,0,5,25,0,0,2,5,0,0,15,3,0,0,1,7,5,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,5,0,0,1,0,3,5,1,11,73,3,0,6,18,2,0,3,0,0,4,4,3,7,12,19,13,0,1,3,0,10,3,4,3,24,0,0,6,0,7,8,0,0,7,13,5,18,1,1,76,6,0,8,0,2,4,2,0,1,9,1,0,2,0,9,0,9,1,1,2,0,1,15,132,0,1,15,5,0,1,0,10,5,0,1,36,4,5,0,0,7,1,94,4,7,19,1,0,2,0,3,18,6,0,0,4,117,3,66,36,8,16,4,1,3,4,6,7,1,2,7,19,4,0,0,0,0,1,0,0,13,0,11,8,4,5,169,1,1,1,4,1,5,3,0,1,0,1,3,0,0,0,5,12,0,0,7,1,1,0,5,23,4,0,6,4,2,1,2,8,5,0,5,0,0,10,0,0,3,0,1,0,1,4,5,0,2,2,2,0,25,0,0,20,413,0,11,0,0,1,2,1,67,1176,0,14,1,9,0,6,1,0,3,0,0,1,0,2,1,26,0,1,0,23,0,2,1,20812,0,0,0,3,0,0,116,0,5,32,4,41,10,0,1,9,0,1,4,0,0,1,5,6,1,0,0,11,0,3,1,6,3,2,14,2,4,1,0,4,0,1,5,1,0,0,9,3,2,0,2,1,0,12,6,0,2,1,0,75,9,6,1,26,0,2,3,7,3,1,0,0,5,0,1,0,13,0,2,25,0,0,0,0,16,6,1,1,0,3,0,0,8,0,0,2,1,6,3,0,1,0,9,0,1,5,18,10,11,0,0,5,7,0,0,3,0,0,1,14,70,0,2,1,0,4,19,1,13,0,0,0,0,1,0
"378",0,2,0,0,9,0,3,0,16,0,2,0,0,0,0,0,10,2,0,5,0,0,6,0,1,52,1,16,4,0,26,4,5,4,1,3,4,0,1,4,0,0,8,1,0,1,0,2,0,0,10,14,45,6,8,3,1,1,4,5,0,0,0,4,5,1,0,0,0,0,16,0,2,7,6,3,0,0,0,0,1,0,2,8,8,10,0,1,10,1,2,0,1,2,26,0,1,4,3,3,2,1,3,5,2,9,0,0,0,7,2,0,0,2,5,0,1,10,9,3,0,1,1,0,0,13,0,7,1,0,1,0,0,0,1,0,0,0,4,11,0,0,0,9,0,7,50,1,2,9,14,9,0,13,0,0,0,10,3,7,12,11,12,0,6,0,0,5,8,3,10,34,2,1,1,2,8,4,1,0,7,10,9,11,2,2,38,3,0,4,0,2,1,3,0,0,11,3,0,1,0,17,2,4,4,3,0,0,2,0,183,0,0,0,2,4,0,1,0,0,0,0,10,3,1,2,1,0,1,7,1,14,29,0,0,1,0,1,16,0,3,1,6,17,1,29,6,6,8,10,3,0,1,0,0,1,1,0,20,0,0,1,1,1,1,0,3,12,0,16,6,6,2,172,2,1,0,3,10,0,4,1,2,5,4,1,0,0,0,3,10,0,0,8,1,5,2,1,36,0,2,10,3,0,1,3,4,8,0,1,0,7,5,6,0,6,3,0,0,2,1,2,0,5,0,1,0,48,0,0,18,321,1,7,0,0,0,16,0,2,403,1,16,1,9,0,1,0,0,0,0,0,7,0,4,0,20,1,0,0,0,1,3,5,21319,0,1,0,29,2,0,135,0,6,4,1,101,12,5,0,10,0,1,9,0,0,1,8,6,0,0,2,9,0,2,1,4,7,0,7,1,1,1,0,8,0,8,1,0,0,1,5,5,3,0,4,0,1,3,11,0,1,0,1,25,2,3,1,0,1,3,1,20,7,2,0,1,7,0,0,0,0,0,0,32,2,9,2,0,17,0,1,8,0,4,0,0,10,1,0,0,1,3,1,0,2,4,0,0,0,1,29,13,6,0,3,4,5,0,1,1,0,2,1,20,14,1,1,2,0,13,14,2,0,0,0,0,0,2,1
